Zeit;Kanal A
(ms);(mV)

-7,15999950;-3,16929100
-7,15499950;-2,79650600
-7,14999950;-3,54207700
-7,14499950;-1,86392700
-7,13999950;-1,67753400
-7,13499950;-1,67753400
-7,12999950;-1,86392700
-7,12499950;-1,30474900
-7,11999950;-1,49114200
-7,11499950;-1,86392700
-7,10999950;-2,23671300
-7,10499950;-2,23671300
-7,09999950;-2,98289800
-7,09499950;-4,10125500
-7,08999950;-4,28764700
-7,08499950;-5,03321800
-7,07999950;-4,28764700
-7,07499950;-5,03321800
-7,06999950;-5,96579700
-7,06499951;-6,33858300
-7,05999951;-5,96579700
-7,05499951;-6,33858300
-7,04999951;-5,77940400
-7,04499951;-5,96579700
-7,03999951;-5,03321800
-7,03499951;-4,84682600
-7,02999951;-3,16929100
-7,02499951;-5,96579700
-7,01999951;-2,79650600
-7,01499951;-2,42310500
-7,00999951;-2,42310500
-7,00499951;-1,30474900
-6,99999951;-0,37278540
-6,99499951;-0,55917820
-6,98999951;0,37278540
-6,98499951;0,74557080
-6,97999951;1,11835600
-6,97499951;1,49114200
-6,96999951;1,49114200
-6,96499951;2,60949800
-6,95999951;2,05032000
-6,95499951;3,16929100
-6,94999951;3,72846900
-6,94499951;3,91486200
-6,93999951;4,28764700
-6,93499951;4,84682600
-6,92999951;4,47404100
-6,92499951;5,21961100
-6,91999951;5,59301200
-6,91499951;5,21961100
-6,90999951;5,77940400
-6,90499951;5,96579700
-6,89999951;6,71136800
-6,89499951;6,15219000
-6,88999951;6,15219000
-6,88499951;6,71136800
-6,87999951;6,71136800
-6,87499951;6,52497500
-6,86999951;6,33858300
-6,86499951;6,52497500
-6,85999951;6,15219000
-6,85499951;5,59301200
-6,84999951;5,21961100
-6,84499951;5,21961100
-6,83999951;5,59301200
-6,83499951;5,21961100
-6,82999951;5,40661900
-6,82499951;7,82972400
-6,81999951;5,40661900
-6,81499951;5,77940400
-6,80999951;4,84682600
-6,80499951;5,96579700
-6,79999951;6,15219000
-6,79499951;5,77940400
-6,78999951;5,96579700
-6,78499951;6,15219000
-6,77999951;6,15219000
-6,77499951;5,40661900
-6,76999951;6,33858300
-6,76499951;6,33858300
-6,75999951;6,89776000
-6,75499951;6,71136800
-6,74999951;7,27054500
-6,74499951;7,08415300
-6,73999951;7,27054500
-6,73499951;6,89776000
-6,72999951;7,64333200
-6,72499951;7,08415300
-6,71999951;6,71136800
-6,71499951;7,08415300
-6,70999951;6,71136800
-6,70499951;6,52497500
-6,69999951;6,33858300
-6,69499951;6,15219000
-6,68999951;5,77940400
-6,68499951;5,96579700
-6,67999951;5,03321800
-6,67499951;4,28764700
-6,66999951;4,47404100
-6,66499952;3,72846900
-6,65999952;4,10125500
-6,65499952;3,35568400
-6,64999952;3,91486200
-6,64499952;3,16929100
-6,63999952;3,35568400
-6,63499952;2,79650600
-6,62999952;2,42310500
-6,62499952;1,49114200
-6,61999952;3,16929100
-6,61499952;3,35568400
-6,60999952;2,98289800
-6,60499952;3,54207700
-6,59999952;3,35568400
-6,59499952;3,72846900
-6,58999952;3,72846900
-6,58499952;2,98289800
-6,57999952;3,91486200
-6,57499952;3,54207700
-6,56999952;3,35568400
-6,56499952;3,35568400
-6,55999952;3,35568400
-6,55499952;3,16929100
-6,54999952;2,05032000
-6,54499952;2,42310500
-6,53999952;2,60949800
-6,53499952;2,79650600
-6,52999952;2,60949800
-6,52499952;2,98289800
-6,51999952;2,42310500
-6,51499952;2,60949800
-6,50999952;2,42310500
-6,50499952;2,42310500
-6,49999952;2,05032000
-6,49499952;2,60949800
-6,48999952;2,60949800
-6,48499952;2,60949800
-6,47999952;1,67753400
-6,47499952;1,11835600
-6,46999952;0,74557080
-6,46499952;-0,37278540
-6,45999952;-0,93196360
-6,45499952;-2,23671300
-6,44999952;-3,16929100
-6,44499952;-3,16929100
-6,43999952;-4,47404100
-6,43499952;-4,10125500
-6,42999952;-3,91486200
-6,42499952;-4,10125500
-6,41999952;-1,86392700
-6,41499952;-1,30474900
-6,40999952;-1,30474900
-6,40499952;0,93196360
-6,39999952;2,60949800
-6,39499952;4,28764700
-6,38999952;5,59301200
-6,38499952;4,47404100
-6,37999952;4,28764700
-6,37499952;4,28764700
-6,36999952;3,54207700
-6,36499952;2,60949800
-6,35999952;2,05032000
-6,35499952;2,98289800
-6,34999952;1,30474900
-6,34499952;0,74557080
-6,33999952;0,55917820
-6,33499952;0,55917820
-6,32999952;0,55917820
-6,32499952;0,74557080
-6,31999952;1,11835600
-6,31499952;0,93196360
-6,30999952;1,67753400
-6,30499952;1,11835600
-6,29999952;0,74557080
-6,29499952;0,00000000
-6,28999952;0,00000000
-6,28499952;-0,55917820
-6,27999952;-0,18639270
-6,27499952;-1,30474900
-6,26999953;-0,93196360
-6,26499953;-1,86392700
-6,25999953;-1,86392700
-6,25499953;-2,98289800
-6,24999953;-3,16929100
-6,24499953;-3,16929100
-6,23999953;-3,72846900
-6,23499953;-4,10125500
-6,22999953;-3,72846900
-6,22499953;-5,96579700
-6,21999953;-2,79650600
-6,21499953;-4,10125500
-6,20999953;-3,35568400
-6,20499953;-3,16929100
-6,19999953;-4,84682600
-6,19499953;-4,28764700
-6,18999953;-5,40661900
-6,18499953;-5,21961100
-6,17999953;-5,59301200
-6,17499953;-5,59301200
-6,16999953;-5,59301200
-6,16499953;-5,59301200
-6,15999953;-4,66043300
-6,15499953;-4,66043300
-6,14999953;-5,03321800
-6,14499953;-3,54207700
-6,13999953;-3,16929100
-6,13499953;-2,60949800
-6,12999953;-1,86392700
-6,12499953;-1,49114200
-6,11999953;-0,74557080
-6,11499953;-1,30474900
-6,10999953;-0,55917820
-6,10499953;-1,49114200
-6,09999953;-0,55917820
-6,09499953;-1,86392700
-6,08999953;-2,98289800
-6,08499953;-2,98289800
-6,07999953;-2,79650600
-6,07499953;-3,72846900
-6,06999953;-3,54207700
-6,06499953;-4,66043300
-6,05999953;-3,91486200
-6,05499953;-4,66043300
-6,04999953;-4,28764700
-6,04499953;-4,28764700
-6,03999953;-4,28764700
-6,03499953;-5,03321800
-6,02999953;-4,66043300
-6,02499953;-5,03321800
-6,01999953;-4,28764700
-6,01499953;-5,40661900
-6,00999953;-6,15219000
-6,00499953;-5,59301200
-5,99999953;-5,96579700
-5,99499953;-5,96579700
-5,98999953;-5,03321800
-5,98499953;-5,03321800
-5,97999953;-4,66043300
-5,97499953;-4,66043300
-5,96999953;-4,66043300
-5,96499953;-4,66043300
-5,95999953;-3,16929100
-5,95499953;-3,54207700
-5,94999953;-2,79650600
-5,94499953;-2,60949800
-5,93999953;-2,60949800
-5,93499953;-1,49114200
-5,92999953;-3,54207700
-5,92499953;-3,72846900
-5,91999953;-4,10125500
-5,91499953;-3,35568400
-5,90999953;-3,72846900
-5,90499953;-4,10125500
-5,89999953;-3,72846900
-5,89499953;-3,72846900
-5,88999953;-3,54207700
-5,88499953;-3,35568400
-5,87999953;-2,79650600
-5,87499954;-3,16929100
-5,86999954;-2,42310500
-5,86499954;-1,30474900
-5,85999954;-1,67753400
-5,85499954;-1,30474900
-5,84999954;0,93196360
-5,84499954;-1,30474900
-5,83999954;-1,67753400
-5,83499954;-2,23671300
-5,82999954;-1,67753400
-5,82499954;-2,60949800
-5,81999954;-3,35568400
-5,81499954;-3,54207700
-5,80999954;-4,10125500
-5,80499954;-5,40661900
-5,79999954;-5,21961100
-5,79499954;-5,21961100
-5,78999954;-6,15219000
-5,78499954;-5,96579700
-5,77999954;-5,77940400
-5,77499954;-5,96579700
-5,76999954;-6,52497500
-5,76499954;-5,77940400
-5,75999954;-4,66043300
-5,75499954;-4,10125500
-5,74999954;-3,54207700
-5,74499954;-3,72846900
-5,73999954;-2,60949800
-5,73499954;-1,86392700
-5,72999954;-1,30474900
-5,72499954;-1,30474900
-5,71999954;-0,93196360
-5,71499954;-0,18639270
-5,70999954;0,00000000
-5,70499954;0,55917820
-5,69999954;1,49114200
-5,69499954;2,05032000
-5,68999954;2,42310500
-5,68499954;2,60949800
-5,67999954;2,79650600
-5,67499954;2,42310500
-5,66999954;3,35568400
-5,66499954;4,84682600
-5,65999954;4,47404100
-5,65499954;4,47404100
-5,64999954;4,47404100
-5,64499954;4,84682600
-5,63999954;5,21961100
-5,63499954;4,84682600
-5,62999954;5,59301200
-5,62499954;5,96579700
-5,61999954;5,40661900
-5,61499954;6,15219000
-5,60999954;5,96579700
-5,60499954;6,33858300
-5,59999954;8,20312500
-5,59499954;7,45693900
-5,58999954;7,27054500
-5,58499954;6,89776000
-5,57999954;6,89776000
-5,57499954;6,15219000
-5,56999954;5,96579700
-5,56499954;5,96579700
-5,55999954;4,84682600
-5,55499954;5,96579700
-5,54999954;5,96579700
-5,54499954;5,40661900
-5,53999954;5,77940400
-5,53499954;5,40661900
-5,52999954;5,77940400
-5,52499954;5,40661900
-5,51999954;5,59301200
-5,51499954;5,59301200
-5,50999954;5,77940400
-5,50499954;6,15219000
-5,49999954;6,15219000
-5,49499954;7,08415300
-5,48999954;6,15219000
-5,48499954;6,89776000
-5,47999955;7,27054500
-5,47499955;7,08415300
-5,46999955;7,64333200
-5,46499955;7,08415300
-5,45999955;8,01673200
-5,45499955;7,64333200
-5,44999955;7,27054500
-5,44499955;8,20312500
-5,43999955;7,45693900
-5,43499955;7,27054500
-5,42999955;6,71136800
-5,42499955;5,03321800
-5,41999955;6,33858300
-5,41499955;6,71136800
-5,40999955;6,71136800
-5,40499955;5,77940400
-5,39999955;5,21961100
-5,39499955;4,47404100
-5,38999955;4,66043300
-5,38499955;4,47404100
-5,37999955;3,91486200
-5,37499955;3,54207700
-5,36999955;3,16929100
-5,36499955;3,16929100
-5,35999955;2,42310500
-5,35499955;2,60949800
-5,34999955;3,35568400
-5,34499955;2,60949800
-5,33999955;2,05032000
-5,33499955;2,79650600
-5,32999955;2,98289800
-5,32499955;3,35568400
-5,31999955;3,35568400
-5,31499955;3,35568400
-5,30999955;4,10125500
-5,30499955;3,35568400
-5,29999955;3,35568400
-5,29499955;3,72846900
-5,28999955;3,54207700
-5,28499955;2,60949800
-5,27999955;2,42310500
-5,27499955;3,72846900
-5,26999955;3,35568400
-5,26499955;2,42310500
-5,25999955;2,79650600
-5,25499955;2,60949800
-5,24999955;2,60949800
-5,24499955;2,60949800
-5,23999955;2,79650600
-5,23499955;2,42310500
-5,22999955;2,42310500
-5,22499955;4,47404100
-5,21999955;2,23671300
-5,21499955;2,79650600
-5,20999955;1,67753400
-5,20499955;1,30474900
-5,19999955;1,67753400
-5,19499955;0,55917820
-5,18999955;0,18639270
-5,18499955;0,55917820
-5,17999955;-0,93196360
-5,17499955;-1,86392700
-5,16999955;-3,16929100
-5,16499955;-2,42310500
-5,15999955;-3,16929100
-5,15499955;-3,16929100
-5,14999955;-3,72846900
-5,14499955;-4,10125500
-5,13999955;-2,23671300
-5,13499955;-0,55917820
-5,12999955;0,55917820
-5,12499955;0,55917820
-5,11999955;2,42310500
-5,11499955;3,35568400
-5,10999955;4,66043300
-5,10499955;4,47404100
-5,09999955;4,28764700
-5,09499955;3,72846900
-5,08999955;3,35568400
-5,08499956;1,67753400
-5,07999956;2,05032000
-5,07499956;1,67753400
-5,06999956;1,11835600
-5,06499956;0,00000000
-5,05999956;0,37278540
-5,05499956;0,74557080
-5,04999956;1,11835600
-5,04499956;1,11835600
-5,03999956;1,30474900
-5,03499956;0,74557080
-5,02999956;0,74557080
-5,02499956;1,11835600
-5,01999956;0,74557080
-5,01499956;0,37278540
-5,00999956;1,49114200
-5,00499956;0,00000000
-4,99999956;-0,74557080
-4,99499956;-2,23671300
-4,98999956;-1,86392700
-4,98499956;-2,60949800
-4,97999956;-3,16929100
-4,97499956;-2,79650600
-4,96999956;-3,16929100
-4,96499956;-3,72846900
-4,95999956;-3,16929100
-4,95499956;-3,54207700
-4,94999956;-3,35568400
-4,94499956;-4,10125500
-4,93999956;-4,10125500
-4,93499956;-3,72846900
-4,92999956;-4,10125500
-4,92499956;-4,66043300
-4,91999956;-4,10125500
-4,91499956;-4,66043300
-4,90999956;-5,03321800
-4,90499956;-5,40661900
-4,89999956;-5,59301200
-4,89499956;-6,15219000
-4,88999956;-5,21961100
-4,88499956;-5,03321800
-4,87999956;-5,03321800
-4,87499956;-5,03321800
-4,86999956;-4,28764700
-4,86499956;-3,16929100
-4,85999956;-2,42310500
-4,85499956;-1,86392700
-4,84999956;-1,11835600
-4,84499956;-1,30474900
-4,83999956;-0,93196360
-4,83499956;-0,93196360
-4,82999956;-0,74557080
-4,82499956;0,18639270
-4,81999956;-1,86392700
-4,81499956;-1,67753400
-4,80999956;-2,79650600
-4,80499956;-2,23671300
-4,79999956;-3,16929100
-4,79499956;-4,10125500
-4,78999956;-4,10125500
-4,78499956;-3,72846900
-4,77999956;-3,72846900
-4,77499956;-4,10125500
-4,76999956;-4,10125500
-4,76499956;-4,28764700
-4,75999956;-4,47404100
-4,75499956;-4,47404100
-4,74999956;-4,47404100
-4,74499956;-4,10125500
-4,73999956;-4,47404100
-4,73499956;-5,03321800
-4,72999956;-5,96579700
-4,72499956;-5,40661900
-4,71999956;-5,96579700
-4,71499956;-5,96579700
-4,70999956;-5,59301200
-4,70499956;-5,59301200
-4,69999956;-5,21961100
-4,69499956;-5,03321800
-4,68999957;-4,10125500
-4,68499957;-4,10125500
-4,67999957;-2,98289800
-4,67499957;-2,79650600
-4,66999957;-3,16929100
-4,66499957;-2,42310500
-4,65999957;-3,16929100
-4,65499957;-2,98289800
-4,64999957;-3,35568400
-4,64499957;-3,72846900
-4,63999957;-4,10125500
-4,63499957;-3,91486200
-4,62999957;-4,10125500
-4,62499957;-4,10125500
-4,61999957;-3,91486200
-4,61499957;-4,66043300
-4,60999957;-2,05032000
-4,60499957;-3,54207700
-4,59999957;-2,98289800
-4,59499957;-2,98289800
-4,58999957;-2,23671300
-4,58499957;-1,86392700
-4,57999957;-0,93196360
-4,57499957;-1,86392700
-4,56999957;-1,67753400
-4,56499957;-1,67753400
-4,55999957;-1,30474900
-4,55499957;-1,86392700
-4,54999957;-2,05032000
-4,54499957;-2,42310500
-4,53999957;-2,79650600
-4,53499957;-3,72846900
-4,52999957;-4,10125500
-4,52499957;-4,84682600
-4,51999957;-5,03321800
-4,51499957;-6,15219000
-4,50999957;-6,89776000
-4,50499957;-6,52497500
-4,49999957;-6,52497500
-4,49499957;-6,33858300
-4,48999957;-6,89776000
-4,48499957;-5,96579700
-4,47999957;-5,59301200
-4,47499957;-4,84682600
-4,46999957;-3,54207700
-4,46499957;-3,35568400
-4,45999957;-2,79650600
-4,45499957;-1,67753400
-4,44999957;-1,30474900
-4,44499957;-0,93196360
-4,43999957;-0,37278540
-4,43499957;-0,74557080
-4,42999957;0,00000000
-4,42499957;0,74557080
-4,41999957;0,55917820
-4,41499957;1,49114200
-4,40999957;1,11835600
-4,40499957;2,42310500
-4,39999957;2,98289800
-4,39499957;2,79650600
-4,38999957;3,72846900
-4,38499957;4,28764700
-4,37999957;5,03321800
-4,37499957;4,28764700
-4,36999957;4,47404100
-4,36499957;4,47404100
-4,35999957;5,40661900
-4,35499957;5,77940400
-4,34999957;6,33858300
-4,34499957;6,33858300
-4,33999957;8,57591100
-4,33499957;6,52497500
-4,32999957;6,52497500
-4,32499957;6,71136800
-4,31999957;6,71136800
-4,31499957;6,71136800
-4,30999957;6,71136800
-4,30499957;6,52497500
-4,29999957;6,71136800
-4,29499957;6,15219000
-4,28999958;5,96579700
-4,28499958;5,21961100
-4,27999958;5,40661900
-4,27499958;5,77940400
-4,26999958;5,03321800
-4,26499958;5,21961100
-4,25999958;5,40661900
-4,25499958;6,52497500
-4,24999958;6,52497500
-4,24499958;5,96579700
-4,23999958;5,40661900
-4,23499958;5,77940400
-4,22999958;5,40661900
-4,22499958;4,84682600
-4,21999958;5,59301200
-4,21499958;5,96579700
-4,20999958;8,76230300
-4,20499958;6,33858300
-4,19999958;5,40661900
-4,19499958;6,52497500
-4,18999958;6,33858300
-4,18499958;6,71136800
-4,17999958;6,89776000
-4,17499958;8,01673200
-4,16999958;8,01673200
-4,16499958;6,71136800
-4,15999958;7,27054500
-4,15499958;7,27054500
-4,14999958;7,45693900
-4,14499958;6,89776000
-4,13999958;6,71136800
-4,13499958;6,52497500
-4,12999958;5,40661900
-4,12499958;5,21961100
-4,11999958;5,03321800
-4,11499958;4,10125500
-4,10999958;4,47404100
-4,10499958;3,91486200
-4,09999958;3,91486200
-4,09499958;2,60949800
-4,08999958;2,98289800
-4,08499958;2,23671300
-4,07999958;2,05032000
-4,07499958;1,67753400
-4,06999958;2,05032000
-4,06499958;2,79650600
-4,05999958;1,30474900
-4,05499958;2,42310500
-4,04999958;2,98289800
-4,04499958;5,21961100
-4,03999958;3,16929100
-4,03499958;3,35568400
-4,02999958;3,35568400
-4,02499958;3,54207700
-4,01999958;3,35568400
-4,01499958;4,10125500
-4,00999958;4,84682600
-4,00499958;3,35568400
-3,99999958;3,54207700
-3,99499958;2,60949800
-3,98999958;2,98289800
-3,98499958;2,42310500
-3,97999958;2,42310500
-3,97499958;2,42310500
-3,96999958;3,35568400
-3,96499958;2,98289800
-3,95999958;1,67753400
-3,95499958;1,67753400
-3,94999958;2,60949800
-3,94499958;2,42310500
-3,93999958;2,23671300
-3,93499958;1,86392700
-3,92999958;1,49114200
-3,92499958;1,49114200
-3,91999958;1,67753400
-3,91499958;0,93196360
-3,90999958;0,55917820
-3,90499958;-0,74557080
-3,89999958;-1,67753400
-3,89499959;-1,86392700
-3,88999959;-2,60949800
-3,88499959;-2,79650600
-3,87999959;-3,35568400
-3,87499959;-3,91486200
-3,86999959;-4,10125500
-3,86499959;-3,35568400
-3,85999959;-2,79650600
-3,85499959;-1,30474900
-3,84999959;0,00000000
-3,84499959;1,11835600
-3,83999959;2,42310500
-3,83499959;3,35568400
-3,82999959;3,91486200
-3,82499959;3,72846900
-3,81999959;4,28764700
-3,81499959;3,35568400
-3,80999959;2,79650600
-3,80499959;2,23671300
-3,79999959;1,30474900
-3,79499959;1,11835600
-3,78999959;1,11835600
-3,78499959;0,74557080
-3,77999959;0,74557080
-3,77499959;0,55917820
-3,76999959;0,55917820
-3,76499959;0,55917820
-3,75999959;1,67753400
-3,75499959;1,30474900
-3,74999959;1,11835600
-3,74499959;0,55917820
-3,73999959;1,11835600
-3,73499959;0,18639270
-3,72999959;0,18639270
-3,72499959;-0,55917820
-3,71999959;-0,93196360
-3,71499959;-1,86392700
-3,70999959;-1,67753400
-3,70499959;-1,30474900
-3,69999959;-2,60949800
-3,69499959;-2,98289800
-3,68999959;-3,16929100
-3,68499959;-4,47404100
-3,67999959;-4,10125500
-3,67499959;-3,72846900
-3,66999959;-3,72846900
-3,66499959;-4,10125500
-3,65999959;-3,91486200
-3,65499959;-3,72846900
-3,64999959;-4,10125500
-3,64499959;-3,72846900
-3,63999959;-4,47404100
-3,63499959;-3,72846900
-3,62999959;-4,66043300
-3,62499959;-5,21961100
-3,61999959;-5,03321800
-3,61499959;-5,59301200
-3,60999959;-5,59301200
-3,60499959;-5,40661900
-3,59999959;-5,03321800
-3,59499959;-5,21961100
-3,58999959;-3,72846900
-3,58499959;-3,35568400
-3,57999959;-2,79650600
-3,57499959;-2,60949800
-3,56999959;-1,67753400
-3,56499959;-1,67753400
-3,55999959;-0,93196360
-3,55499959;-0,55917820
-3,54999959;-0,74557080
-3,54499959;-0,74557080
-3,53999959;-0,93196360
-3,53499959;-0,55917820
-3,52999959;-2,05032000
-3,52499959;-2,60949800
-3,51999959;-2,60949800
-3,51499959;-2,98289800
-3,50999959;-3,35568400
-3,50499959;-3,16929100
-3,49999960;-3,72846900
-3,49499960;-5,96579700
-3,48999960;-3,72846900
-3,48499960;-3,72846900
-3,47999960;-3,72846900
-3,47499960;-4,10125500
-3,46999960;-4,28764700
-3,46499960;-5,03321800
-3,45999960;-4,66043300
-3,45499960;-4,84682600
-3,44999960;-5,40661900
-3,44499960;-5,40661900
-3,43999960;-5,59301200
-3,43499960;-5,96579700
-3,42999960;-5,59301200
-3,42499960;-5,96579700
-3,41999960;-5,59301200
-3,41499960;-4,47404100
-3,40999960;-3,54207700
-3,40499960;-3,54207700
-3,39999960;-3,16929100
-3,39499960;-2,60949800
-3,38999960;-2,23671300
-3,38499960;-2,60949800
-3,37999960;-2,79650600
-3,37499960;-3,16929100
-3,36999960;-3,16929100
-3,36499960;-3,16929100
-3,35999960;-3,91486200
-3,35499960;-4,10125500
-3,34999960;-4,10125500
-3,34499960;-4,28764700
-3,33999960;-3,72846900
-3,33499960;-3,72846900
-3,32999960;-3,54207700
-3,32499960;-3,35568400
-3,31999960;-3,16929100
-3,31499960;-2,60949800
-3,30999960;-3,16929100
-3,30499960;-1,86392700
-3,29999960;-1,67753400
-3,29499960;-1,86392700
-3,28999960;-0,74557080
-3,28499960;-1,86392700
-3,27999960;-1,30474900
-3,27499960;-1,86392700
-3,26999960;-0,55917820
-3,26499960;-3,16929100
-3,25999960;-2,42310500
-3,25499960;-3,54207700
-3,24999960;-4,66043300
-3,24499960;-4,66043300
-3,23999960;-4,66043300
-3,23499960;-5,40661900
-3,22999960;-6,15219000
-3,22499960;-5,96579700
-3,21999960;-5,59301200
-3,21499960;-6,33858300
-3,20999960;-6,52497500
-3,20499960;-5,59301200
-3,19999960;-4,84682600
-3,19499960;-5,03321800
-3,18999960;-4,10125500
-3,18499960;-3,72846900
-3,17999960;-3,35568400
-3,17499960;-2,79650600
-3,16999960;-1,67753400
-3,16499960;-1,67753400
-3,15999960;-0,18639270
-3,15499960;-0,37278540
-3,14999960;-0,37278540
-3,14499960;0,37278540
-3,13999960;1,11835600
-3,13499960;1,11835600
-3,12999960;1,86392700
-3,12499960;2,05032000
-3,11999960;2,98289800
-3,11499960;3,35568400
-3,10999960;3,35568400
-3,10499961;3,91486200
-3,09999961;3,54207700
-3,09499961;5,21961100
-3,08999961;5,21961100
-3,08499961;4,10125500
-3,07999961;5,77940400
-3,07499961;5,77940400
-3,06999961;4,84682600
-3,06499961;6,33858300
-3,05999961;6,71136800
-3,05499961;7,27054500
-3,04999961;6,89776000
-3,04499961;6,71136800
-3,03999961;7,64333200
-3,03499961;6,33858300
-3,02999961;7,08415300
-3,02499961;6,33858300
-3,01999961;6,89776000
-3,01499961;6,15219000
-3,00999961;5,77940400
-3,00499961;5,40661900
-2,99999961;6,15219000
-2,99499961;5,40661900
-2,98999961;5,40661900
-2,98499961;5,77940400
-2,97999961;5,40661900
-2,97499961;5,59301200
-2,96999961;5,40661900
-2,96499961;5,40661900
-2,95999961;5,40661900
-2,95499961;6,15219000
-2,94999961;5,40661900
-2,94499961;5,40661900
-2,93999961;6,15219000
-2,93499961;6,33858300
-2,92999961;5,77940400
-2,92499961;6,15219000
-2,91999961;6,71136800
-2,91499961;7,08415300
-2,90999961;6,89776000
-2,90499961;7,27054500
-2,89999961;7,27054500
-2,89499961;7,45693900
-2,88999961;8,20312500
-2,88499961;7,64333200
-2,87999961;6,52497500
-2,87499961;6,89776000
-2,86999961;4,47404100
-2,86499961;6,52497500
-2,85999961;6,15219000
